Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Transcript length (including UTRs and CDS),Gene % GC content,Gene type
ENSDARG00000114479,CHR_ALT_CTG5_1_25,32800731,32816262,-1,549,33.59,protein_coding
ENSDARG00000114479,CHR_ALT_CTG5_1_25,32800731,32816262,-1,546,33.59,protein_coding
ENSDARG00000114479,CHR_ALT_CTG5_1_25,32800731,32816262,-1,504,33.59,protein_coding
ENSDARG00000114479,CHR_ALT_CTG5_1_25,32800731,32816262,-1,975,33.59,protein_coding
ENSDARG00000113143,CHR_ALT_CTG25_1_17,21833173,21850018,1,1254,35.49,protein_coding
ENSDARG00000008674,CHR_ALT_CTG1_2_5,22539495,22568130,-1,1410,35.51,protein_coding
ENSDARG00000008674,CHR_ALT_CTG1_2_5,22539495,22568130,-1,1449,35.51,protein_coding
ENSDARG00000008674,CHR_ALT_CTG1_2_5,22539495,22568130,-1,1467,35.51,protein_coding
ENSDARG00000008674,CHR_ALT_CTG1_2_5,22539495,22568130,-1,1476,35.51,protein_coding
ENSDARG00000113988,CHR_ALT_CTG5_2_14,57606711,57607343,-1,369,37.12,protein_coding
ENSDARG00000102772,13,51981764,51988216,1,681,49.33,protein_coding
ENSDARG00000114109,CHR_ALT_CTG18_2_5,16111185,16123041,-1,507,37.48,protein_coding
ENSDARG00000115521,CHR_ALT_CTG21_1_5,15838074,15867348,1,1332,34.73,protein_coding
ENSDARG00000115521,CHR_ALT_CTG21_1_5,15838074,15867348,1,1362,34.73,protein_coding
ENSDARG00000115521,CHR_ALT_CTG21_1_5,15838074,15867348,1,1320,34.73,protein_coding
ENSDARG00000103164,5,58665648,58676993,1,486,39.98,protein_coding
ENSDARG00000110206,2,243778,250511,1,357,38.83,protein_coding
ENSDARG00000102587,16,47272825,47301376,-1,3540,34.74,protein_coding
ENSDARG00000114007,CHR_ALT_CTG11_1_30,12263423,12264359,-1,429,43.65,protein_coding
ENSDARG00000101441,23,36460239,36488629,1,2378,34.71,protein_coding
ENSDARG00000090486,25,135932,169291,-1,981,47.35,protein_coding
ENSDARG00000089720,22,8295097,8306743,-1,873,34.94,protein_coding
ENSDARG00000110793,CHR_ALT_CTG5_1_25,32793720,32794625,1,906,57.51,protein_coding
ENSDARG00000111722,2,59135878,59145027,-1,3155,40.12,protein_coding
ENSDARG00000114069,CHR_ALT_CTG10_1_20,22077675,22082137,-1,903,35.09,protein_coding
ENSDARG00000087767,7,71385513,71389375,-1,1316,40.56,protein_coding
ENSDARG00000104264,2,27670284,27775236,-1,4674,36.64,protein_coding
ENSDARG00000104264,2,27670284,27775236,-1,768,36.64,protein_coding
ENSDARG00000079780,5,61799629,61820009,1,2541,36.61,protein_coding
ENSDARG00000058631,12,4533921,4540564,-1,847,26.96,protein_coding
ENSDARG00000114376,CHR_ALT_CTG20_2_3,46164393,46165421,-1,1029,42.57,protein_coding
ENSDARG00000025309,20,28434196,28501429,1,1795,35.50,protein_coding
ENSDARG00000110657,CHR_ALT_CTG5_1_13,22868514,22876340,-1,1350,36.99,protein_coding
ENSDARG00000110532,CHR_ALT_CTG6_1_18,23928634,23932208,1,471,39.08,protein_coding
ENSDARG00000111455,CHR_ALT_CTG11_1_2,5842695,5852541,1,741,37.17,protein_coding
ENSDARG00000114068,CHR_ALT_CTG2_2_2,50234276,50264365,-1,2334,35.20,protein_coding
ENSDARG00000114840,CHR_ALT_CTG7_1_5,13354852,13361421,-1,477,33.73,protein_coding
ENSDARG00000113121,CHR_ALT_CTG23_2_4,19682991,19686033,-1,738,34.80,protein_coding
ENSDARG00000114292,CHR_ALT_CTG14_2_4,23811021,23811878,1,858,50.58,protein_coding
ENSDARG00000114267,CHR_ALT_CTG22_1_29,26496275,26497207,-1,933,44.91,protein_coding
ENSDARG00000101156,4,77286165,77304374,-1,1833,44.16,protein_coding
ENSDARG00000101156,4,77286165,77304374,-1,2102,44.16,protein_coding
ENSDARG00000101156,4,77286165,77304374,-1,1725,44.16,protein_coding
ENSDARG00000104832,9,54158387,54163896,1,3030,41.51,protein_coding
ENSDARG00000104832,9,54158387,54163896,1,3000,41.51,protein_coding
ENSDARG00000001817,2,55199721,55215510,1,663,35.97,protein_coding
ENSDARG00000113515,CHR_ALT_CTG1_1_15,19670687,19673593,-1,177,37.56,protein_coding
ENSDARG00000111114,18,27590442,27628784,-1,216,36.39,protein_coding
ENSDARG00000116740,CHR_ALT_CTG1_1_15,19649631,19665041,1,816,34.68,protein_coding
ENSDARG00000114271,CHR_ALT_CTG24_1_15,27407363,27412834,-1,309,34.06,protein_coding
ENSDARG00000112953,CHR_ALT_CTG5_1_42,42075500,42076999,1,699,39.93,protein_coding
ENSDARG00000112584,CHR_ALT_CTG21_1_11,20102003,20108476,-1,1104,34.14,protein_coding
ENSDARG00000113684,CHR_ALT_CTG24_1_14,25861708,25902679,1,1896,34.85,protein_coding
ENSDARG00000101366,9,1235778,1236848,-1,1071,49.39,protein_coding
ENSDARG00000036864,23,1078072,1104995,1,2048,39.07,protein_coding
ENSDARG00000036864,23,1078072,1104995,1,2046,39.07,protein_coding
ENSDARG00000107444,14,1687357,1688712,1,1356,47.71,protein_coding
ENSDARG00000100155,7,2797795,2808399,1,1752,39.72,protein_coding
ENSDARG00000103037,16,5607138,5612480,-1,5343,34.68,protein_coding
ENSDARG00000109528,CHR_ALT_CTG23_1_2,10348296,10351746,1,1296,41.64,protein_coding
ENSDARG00000058257,7,13896769,13906409,-1,1885,34.18,protein_coding
ENSDARG00000112673,CHR_ALT_CTG19_1_10,40860686,40897098,1,1299,35.47,protein_coding
ENSDARG00000101063,5,4533244,4547917,1,867,36.41,protein_coding
ENSDARG00000112851,CHR_ALT_CTG9_1_9,22348366,22349103,-1,549,44.72,protein_coding
ENSDARG00000042401,5,58996765,59012599,1,4971,33.42,protein_coding
ENSDARG00000116461,CHR_ALT_CTG24_1_19,31318906,31339125,-1,1971,34.33,protein_coding
ENSDARG00000116461,CHR_ALT_CTG24_1_19,31318906,31339125,-1,1950,34.33,protein_coding
ENSDARG00000090988,9,54219304,54248182,-1,1071,36.15,protein_coding
ENSDARG00000112790,CHR_ALT_CTG11_1_5,12318805,12319776,-1,429,42.80,protein_coding
ENSDARG00000109430,CHR_ALT_CTG5_1_30,35388718,35393844,1,1389,37.96,protein_coding
ENSDARG00000109430,CHR_ALT_CTG5_1_30,35388718,35393844,1,1371,37.96,protein_coding
ENSDARG00000109430,CHR_ALT_CTG5_1_30,35388718,35393844,1,1257,37.96,protein_coding
ENSDARG00000110049,CHR_ALT_CTG10_1_8,9223359,9233884,1,924,37.39,protein_coding
ENSDARG00000111881,CHR_ALT_CTG13_1_1,739534,816569,1,1347,40.05,protein_coding
ENSDARG00000111881,CHR_ALT_CTG13_1_1,739534,816569,1,4413,40.05,protein_coding
ENSDARG00000102970,CHR_ALT_CTG5_1_52,55941166,55951599,1,819,36.24,protein_coding
ENSDARG00000077018,11,12009735,12051805,-1,4335,34.99,protein_coding
ENSDARG00000077018,11,12009735,12051805,-1,3280,34.99,protein_coding
ENSDARG00000077018,11,12009735,12051805,-1,2953,34.99,protein_coding
ENSDARG00000091326,8,247163,286323,1,2790,37.82,protein_coding
ENSDARG00000111627,CHR_ALT_CTG13_1_13,13661778,13668901,1,699,35.67,protein_coding
ENSDARG00000111627,CHR_ALT_CTG13_1_13,13661778,13668901,1,1041,35.67,protein_coding
ENSDARG00000069244,4,26082530,26095766,-1,1934,30.51,protein_coding
ENSDARG00000069244,4,26082530,26095766,-1,1515,30.51,protein_coding
ENSDARG00000016754,21,7545062,7570765,1,673,36.10,protein_coding
ENSDARG00000020483,15,34675660,34681272,1,1436,32.18,protein_coding
ENSDARG00000094832,24,2470061,2480898,1,1688,38.14,protein_coding
ENSDARG00000094832,24,2470061,2480898,1,1580,38.14,protein_coding
ENSDARG00000089886,6,21861087,21873266,-1,2319,33.45,protein_coding
ENSDARG00000089886,6,21861087,21873266,-1,2295,33.45,protein_coding
ENSDARG00000089886,6,21861087,21873266,-1,2107,33.45,protein_coding
ENSDARG00000112895,6,1808039,1820606,-1,1550,36.48,protein_coding
ENSDARG00000112895,6,1808039,1820606,-1,264,36.48,protein_coding
ENSDARG00000110212,CHR_ALT_CTG4_1_7,12726946,12730124,-1,459,34.98,protein_coding
ENSDARG00000113936,CHR_ALT_CTG18_2_8,20882712,20928895,-1,3741,37.83,protein_coding
ENSDARG00000113936,CHR_ALT_CTG18_2_8,20882712,20928895,-1,3738,37.83,protein_coding
ENSDARG00000028348,15,42163356,42206890,-1,1428,35.32,protein_coding
ENSDARG00000111686,CHR_ALT_CTG24_1_22,40876507,40894899,-1,1563,31.71,protein_coding
ENSDARG00000103190,KN150158.1,121,15945,-1,3147,34.19,protein_coding
ENSDARG00000109272,CHR_ALT_CTG18_1_23,21101719,21102843,-1,1125,50.93,protein_coding
ENSDARG00000042725,8,28448267,28449782,-1,1516,52.51,protein_coding
ENSDARG00000115528,8,44828432,44835944,-1,837,36.92,protein_coding
ENSDARG00000116069,CHR_ALT_CTG7_1_28,34264763,34269008,-1,1041,36.53,protein_coding
ENSDARG00000116341,13,36537426,36545258,-1,597,34.97,protein_coding
ENSDARG00000113352,CHR_ALT_CTG12_1_31,36855327,36916748,1,918,35.76,protein_coding
ENSDARG00000110032,17,7124059,7218481,-1,1196,35.53,protein_coding
ENSDARG00000110441,16,25174628,25206048,-1,162,34.98,protein_coding
ENSDARG00000074782,7,64936903,64955976,1,2928,35.37,protein_coding
ENSDARG00000098538,KN150189.1,3,9866,1,2871,39.89,protein_coding
ENSDARG00000117006,4,47768097,47769270,1,345,36.29,protein_coding
ENSDARG00000010654,18,41857403,42071876,-1,2598,36.04,protein_coding
ENSDARG00000010654,18,41857403,42071876,-1,2565,36.04,protein_coding
ENSDARG00000010654,18,41857403,42071876,-1,2496,36.04,protein_coding
ENSDARG00000100875,18,13077800,13102767,1,1578,34.39,protein_coding
ENSDARG00000109339,4,53891317,53905575,1,1589,38.38,protein_coding
ENSDARG00000114653,CHR_ALT_CTG5_1_55,57438761,57447435,1,837,35.18,protein_coding
ENSDARG00000114653,CHR_ALT_CTG5_1_55,57438761,57447435,1,1350,35.18,protein_coding
ENSDARG00000112323,7,17466011,17499986,-1,282,33.19,protein_coding
ENSDARG00000019772,15,478524,496549,1,2617,43.36,protein_coding
ENSDARG00000023797,18,35491473,35736591,-1,15237,37.75,protein_coding
ENSDARG00000113605,CHR_ALT_CTG18_1_22,20515266,20530632,-1,2994,34.21,protein_coding
ENSDARG00000113605,CHR_ALT_CTG18_1_22,20515266,20530632,-1,261,34.21,protein_coding
ENSDARG00000103311,25,1732838,1807811,1,1539,36.42,protein_coding
ENSDARG00000103311,25,1732838,1807811,1,2040,36.42,protein_coding
ENSDARG00000020043,21,36442085,36453594,-1,1698,35.13,protein_coding
ENSDARG00000020043,21,36442085,36453594,-1,1802,35.13,protein_coding
ENSDARG00000112030,CHR_ALT_CTG5_2_3,27930046,27988846,-1,1512,35.34,protein_coding
ENSDARG00000099702,24,42094833,42101600,1,1329,46.18,protein_coding
ENSDARG00000098694,14,1070028,1098607,-1,1587,39.27,protein_coding
ENSDARG00000098694,14,1070028,1098607,-1,1581,39.27,protein_coding
ENSDARG00000101282,10,44296863,44341288,-1,2997,46.52,protein_coding
ENSDARG00000040041,24,35536664,35561672,-1,3015,37.72,protein_coding
ENSDARG00000109676,CHR_ALT_CTG11_1_3,11566337,11575012,-1,1260,34.67,protein_coding
ENSDARG00000069143,10,25355308,25369173,1,1310,33.90,protein_coding
ENSDARG00000113233,CHR_ALT_CTG12_1_31,36928988,36959193,1,1191,38.24,protein_coding
ENSDARG00000099406,12,48972915,48976282,1,2742,54.60,protein_coding
ENSDARG00000074014,17,5976683,5993452,1,1341,37.85,protein_coding
ENSDARG00000074014,17,5976683,5993452,1,679,37.85,protein_coding
ENSDARG00000117120,CHR_ALT_CTG7_1_26,30281628,30288088,-1,183,33.31,protein_coding
ENSDARG00000112260,CHR_ALT_CTG13_1_25,22659256,22672364,1,336,36.15,protein_coding
ENSDARG00000112260,CHR_ALT_CTG13_1_25,22659256,22672364,1,318,36.15,protein_coding
ENSDARG00000103791,19,48117388,48120285,1,621,48.52,protein_coding
ENSDARG00000103791,19,48117388,48120285,1,471,48.52,protein_coding
ENSDARG00000115259,CHR_ALT_CTG7_1_26,30138678,30175123,-1,1554,35.66,protein_coding
ENSDARG00000115259,CHR_ALT_CTG7_1_26,30138678,30175123,-1,1560,35.66,protein_coding
ENSDARG00000115259,CHR_ALT_CTG7_1_26,30138678,30175123,-1,1716,35.66,protein_coding
ENSDARG00000115259,CHR_ALT_CTG7_1_26,30138678,30175123,-1,1677,35.66,protein_coding
ENSDARG00000115259,CHR_ALT_CTG7_1_26,30138678,30175123,-1,417,35.66,protein_coding
ENSDARG00000103467,15,168002,252813,-1,2024,39.66,protein_coding
ENSDARG00000101547,12,13553730,13556536,-1,2807,45.71,protein_coding
ENSDARG00000115677,CHR_ALT_CTG4_2_2,23102224,23109613,1,1413,35.68,protein_coding
ENSDARG00000115677,CHR_ALT_CTG4_2_2,23102224,23109613,1,1323,35.68,protein_coding
ENSDARG00000115677,CHR_ALT_CTG4_2_2,23102224,23109613,1,444,35.68,protein_coding
ENSDARG00000110584,CHR_ALT_CTG18_1_5,8913935,8916381,1,828,43.07,protein_coding
ENSDARG00000111189,CHR_ALT_CTG25_1_19,22865419,22870832,-1,411,32.21,protein_coding
ENSDARG00000103135,10,16857529,16868211,-1,1068,34.50,protein_coding
ENSDARG00000113553,CHR_ALT_CTG12_1_27,33439108,33448199,1,1584,32.40,protein_coding
ENSDARG00000113499,CHR_ALT_CTG2_1_4,38762612,38903287,1,4155,35.46,protein_coding
ENSDARG00000115031,CHR_ALT_CTG25_1_18,22580738,22627674,1,2013,33.38,protein_coding
ENSDARG00000102474,4,107287,119689,-1,4927,47.67,protein_coding
ENSDARG00000112039,CHR_ALT_CTG5_1_26,32915133,32919642,1,1095,35.08,protein_coding
ENSDARG00000110686,CHR_ALT_CTG10_1_33,36179000,36179977,1,978,40.49,protein_coding
ENSDARG00000061956,10,29259882,29264023,1,975,40.25,protein_coding
ENSDARG00000061956,10,29259882,29264023,1,1011,40.25,protein_coding
ENSDARG00000115371,22,6232552,6237393,-1,753,39.32,protein_coding
ENSDARG00000076041,21,36465939,36571804,-1,4243,36.60,protein_coding
ENSDARG00000061505,6,14980761,15029092,1,3134,35.31,protein_coding
ENSDARG00000114847,CHR_ALT_CTG22_1_11,24815263,24821814,-1,4098,39.65,protein_coding
ENSDARG00000114847,CHR_ALT_CTG22_1_11,24815263,24821814,-1,4053,39.65,protein_coding
ENSDARG00000114847,CHR_ALT_CTG22_1_11,24815263,24821814,-1,960,39.65,protein_coding
ENSDARG00000006206,9,54290896,54292162,1,996,54.93,protein_coding
ENSDARG00000106298,22,4735436,4742866,-1,2001,43.28,protein_coding
ENSDARG00000112702,5,817016,822281,1,606,55.92,protein_coding
ENSDARG00000059899,6,54459413,54465377,-1,1017,37.67,protein_coding
ENSDARG00000043249,21,45626136,45633317,1,2946,38.23,protein_coding
ENSDARG00000043249,21,45626136,45633317,1,865,38.23,protein_coding
ENSDARG00000116697,CHR_ALT_CTG12_1_26,32362566,32377389,1,1128,36.54,protein_coding
ENSDARG00000116697,CHR_ALT_CTG12_1_26,32362566,32377389,1,1095,36.54,protein_coding
ENSDARG00000090770,2,27811038,27855576,-1,5264,36.21,protein_coding
ENSDARG00000117107,5,4564233,4571382,1,2937,36.42,protein_coding
ENSDARG00000115935,CHR_ALT_CTG8_1_15,29856060,29875221,1,924,37.50,protein_coding
ENSDARG00000115103,CHR_ALT_CTG9_1_7,21279190,21292216,1,3165,39.22,protein_coding
ENSDARG00000115103,CHR_ALT_CTG9_1_7,21279190,21292216,1,3423,39.22,protein_coding
ENSDARG00000115820,CHR_ALT_CTG5_1_13,23012529,23023824,1,1947,37.57,protein_coding
ENSDARG00000115820,CHR_ALT_CTG5_1_13,23012529,23023824,1,1869,37.57,protein_coding
ENSDARG00000115820,CHR_ALT_CTG5_1_13,23012529,23023824,1,1977,37.57,protein_coding
ENSDARG00000110912,20,31985461,31990453,1,234,37.39,protein_coding
ENSDARG00000090064,17,46451371,46457622,-1,774,36.44,protein_coding
ENSDARG00000106606,13,19871646,19878728,1,2042,36.43,protein_coding
ENSDARG00000103727,23,44940700,44965582,-1,2352,36.75,protein_coding
ENSDARG00000115187,CHR_ALT_CTG6_2_4,18623143,18629259,-1,699,31.85,protein_coding
ENSDARG00000053953,3,57991074,57991985,1,912,55.37,protein_coding
ENSDARG00000103739,3,57038033,57174041,1,8941,39.48,protein_coding
ENSDARG00000116455,11,12251840,12252838,-1,429,42.64,protein_coding
ENSDARG00000111305,CHR_ALT_CTG14_1_1,8456674,8471786,1,1524,33.59,protein_coding
ENSDARG00000113473,CHR_ALT_CTG5_1_26,32932357,32943657,1,501,35.86,protein_coding
ENSDARG00000101749,3,49043917,49058326,1,1874,36.51,protein_coding
ENSDARG00000116860,CHR_ALT_CTG6_1_4,8395136,8417738,-1,2400,36.01,protein_coding
ENSDARG00000114947,KN147632.2,95132,100076,-1,1089,35.25,protein_coding
ENSDARG00000111625,1,52754085,52763447,1,5371,32.77,protein_coding
ENSDARG00000111634,CHR_ALT_CTG10_1_1,5032007,5042951,1,786,37.34,protein_coding
ENSDARG00000113586,CHR_ALT_CTG16_1_15,32683715,32686538,-1,354,38.85,protein_coding
ENSDARG00000113212,CHR_ALT_CTG11_1_5,12479145,12480789,-1,837,47.05,protein_coding
ENSDARG00000113212,CHR_ALT_CTG11_1_5,12479145,12480789,-1,525,47.05,protein_coding
ENSDARG00000114870,14,51098036,51115196,1,480,34.75,protein_coding
ENSDARG00000116443,19,40171960,40210392,1,123,33.82,protein_coding
ENSDARG00000098720,2,55365727,55390332,1,1727,38.86,protein_coding
ENSDARG00000099322,KN149790.1,22627,67604,-1,4256,40.46,protein_coding
ENSDARG00000099322,KN149790.1,22627,67604,-1,4190,40.46,protein_coding
ENSDARG00000099322,KN149790.1,22627,67604,-1,4055,40.46,protein_coding
ENSDARG00000099322,KN149790.1,22627,67604,-1,4641,40.46,protein_coding
ENSDARG00000115848,CHR_ALT_CTG2_1_3,38289497,38289944,1,291,39.06,protein_coding
ENSDARG00000111267,CHR_ALT_CTG12_1_28,33978799,33990586,1,342,34.51,protein_coding
ENSDARG00000111267,CHR_ALT_CTG12_1_28,33978799,33990586,1,345,34.51,protein_coding
ENSDARG00000115185,CHR_ALT_CTG12_1_16,24898611,24920759,-1,2811,35.68,protein_coding
ENSDARG00000114521,4,41265205,41269844,-1,942,42.82,protein_coding
ENSDARG00000102631,11,2180072,2185174,1,4372,36.25,protein_coding
ENSDARG00000102631,11,2180072,2185174,1,2649,36.25,protein_coding
ENSDARG00000114551,CHR_ALT_CTG14_1_3,9389760,9400608,-1,339,34.62,protein_coding
ENSDARG00000116408,CHR_ALT_CTG13_2_6,45981198,45998777,1,1239,33.57,protein_coding
ENSDARG00000021997,20,2648405,2667902,-1,2079,42.41,protein_coding
ENSDARG00000115524,4,56621120,56703300,-1,1242,38.13,protein_coding
ENSDARG00000056855,5,20103085,20108469,1,804,35.75,protein_coding
ENSDARG00000115959,CHR_ALT_CTG18_1_23,21070857,21075598,1,681,30.83,protein_coding
ENSDARG00000078302,5,71252856,71460556,-1,3516,33.65,protein_coding
ENSDARG00000109234,17,12687687,12718547,-1,171,32.99,protein_coding
ENSDARG00000114823,6,1285832,1432200,-1,5658,34.68,protein_coding
ENSDARG00000101139,21,7188943,7223168,1,3275,34.71,protein_coding
ENSDARG00000044355,9,24708653,24710074,1,1422,42.19,protein_coding
ENSDARG00000113424,CHR_ALT_CTG6_1_19,24470107,24553564,1,846,35.58,protein_coding
ENSDARG00000111657,CHR_ALT_CTG6_2_2,15647035,15648072,-1,1038,48.75,protein_coding
ENSDARG00000102657,5,72377851,72383552,1,1011,45.04,protein_coding
ENSDARG00000113880,CHR_ALT_CTG19_1_1,3706198,3712075,-1,267,39.40,protein_coding
ENSDARG00000114234,CHR_ALT_CTG6_2_15,46334324,46377683,-1,1161,35.71,protein_coding
ENSDARG00000103350,4,74141400,74205303,1,4009,35.76,protein_coding
ENSDARG00000090632,9,34836068,34842414,-1,780,35.06,protein_coding
ENSDARG00000114669,CHR_ALT_CTG10_1_35,40452578,40453627,-1,1050,37.05,protein_coding
ENSDARG00000109332,21,29918658,29940453,-1,1156,42.47,protein_coding
ENSDARG00000099519,2,13907452,13940917,1,1977,34.91,protein_coding
ENSDARG00000027161,24,39700552,39701027,-1,375,44.33,protein_coding
ENSDARG00000113016,4,30718997,30724331,1,648,37.15,protein_coding
ENSDARG00000111460,4,68564654,68564988,-1,318,66.27,protein_coding
ENSDARG00000069113,21,36801620,36972127,-1,1662,37.96,protein_coding
ENSDARG00000110267,CHR_ALT_CTG4_2_3,23885775,23963139,-1,1578,33.88,protein_coding
ENSDARG00000110267,CHR_ALT_CTG4_2_3,23885775,23963139,-1,1512,33.88,protein_coding
ENSDARG00000110267,CHR_ALT_CTG4_2_3,23885775,23963139,-1,1446,33.88,protein_coding
ENSDARG00000114877,CHR_ALT_CTG13_1_19,19766976,19799577,-1,702,32.81,protein_coding
ENSDARG00000113446,CHR_ALT_CTG6_3_6,39815485,39831952,1,711,37.59,protein_coding
ENSDARG00000113446,CHR_ALT_CTG6_3_6,39815485,39831952,1,705,37.59,protein_coding
ENSDARG00000113090,CHR_ALT_CTG6_1_11,20799890,20823780,-1,1257,41.04,protein_coding
ENSDARG00000113090,CHR_ALT_CTG6_1_11,20799890,20823780,-1,483,41.04,protein_coding
ENSDARG00000098650,16,55208398,55259199,-1,4920,39.17,protein_coding
ENSDARG00000109647,CHR_ALT_CTG5_1_40,40273835,40292706,-1,1704,34.92,protein_coding
ENSDARG00000033635,5,45613024,45651548,-1,1606,35.91,protein_coding
ENSDARG00000033635,5,45613024,45651548,-1,1736,35.91,protein_coding
ENSDARG00000116957,CHR_ALT_CTG14_1_18,23748566,23799353,-1,2241,35.49,protein_coding
ENSDARG00000115469,CHR_ALT_CTG23_2_4,19506097,19560561,-1,11613,36.67,protein_coding
ENSDARG00000115469,CHR_ALT_CTG23_2_4,19506097,19560561,-1,8964,36.67,protein_coding
ENSDARG00000115469,CHR_ALT_CTG23_2_4,19506097,19560561,-1,8904,36.67,protein_coding
ENSDARG00000075321,19,47578811,47587719,-1,768,36.79,protein_coding
ENSDARG00000103495,4,63088692,63090306,1,1615,43.16,protein_coding
ENSDARG00000111376,CHR_ALT_CTG6_1_25,29295581,29303869,-1,1509,35.29,protein_coding
ENSDARG00000117200,14,14992909,14996925,1,1874,36.77,protein_coding
ENSDARG00000018283,18,31073265,31075619,1,1033,33.21,protein_coding
ENSDARG00000111134,CHR_ALT_CTG25_1_18,22216869,22241142,1,1599,35.00,protein_coding
ENSDARG00000019487,13,36923052,36934915,1,3558,37.48,protein_coding
ENSDARG00000102440,KN150605.1,65045,76149,1,3258,37.26,protein_coding
ENSDARG00000018825,5,60886103,60906496,1,1397,35.69,protein_coding
ENSDARG00000114926,CHR_ALT_CTG20_1_19,46286217,46287203,1,987,39.11,protein_coding
ENSDARG00000115583,CHR_ALT_CTG19_1_10,40847770,40853804,-1,702,35.59,protein_coding
ENSDARG00000069869,3,60044780,60074605,1,1659,39.45,protein_coding
ENSDARG00000018773,17,6393719,6399920,-1,5816,42.82,protein_coding
ENSDARG00000116250,CHR_ALT_CTG10_2_2,20201033,20240156,1,1626,36.29,protein_coding
ENSDARG00000112045,15,58207,85774,1,2346,44.14,protein_coding
ENSDARG00000112045,15,58207,85774,1,2361,44.14,protein_coding
ENSDARG00000088255,17,48314724,48368231,1,1386,36.87,protein_coding
ENSDARG00000116453,CHR_ALT_CTG1_2_14,41142943,41151829,1,1038,33.30,protein_coding
ENSDARG00000111182,CHR_ALT_CTG14_4_1,34136278,34280038,-1,2715,36.36,protein_coding
ENSDARG00000115550,16,21790604,21799407,-1,984,36.10,protein_coding
ENSDARG00000116932,CHR_ALT_CTG25_1_10,17408374,17415055,-1,1476,38.91,protein_coding
ENSDARG00000114478,CHR_ALT_CTG5_3_3,56957612,56968735,-1,1161,35.19,protein_coding
ENSDARG00000116076,7,7658,10618,-1,618,60.05,protein_coding
ENSDARG00000116076,7,7658,10618,-1,423,60.05,protein_coding
ENSDARG00000079605,2,38342298,38363017,-1,2459,35.09,protein_coding
ENSDARG00000115630,CHR_ALT_CTG8_1_27,45962408,45998243,-1,2157,37.81,protein_coding
ENSDARG00000077782,7,71517094,71531846,-1,1101,32.26,protein_coding
ENSDARG00000111539,CHR_ALT_CTG11_1_21,24820779,24846329,1,4428,36.57,protein_coding
ENSDARG00000112095,CHR_ALT_CTG14_2_8,35568303,35628977,-1,930,38.74,protein_coding
ENSDARG00000112095,CHR_ALT_CTG14_2_8,35568303,35628977,-1,1017,38.74,protein_coding
ENSDARG00000112095,CHR_ALT_CTG14_2_8,35568303,35628977,-1,984,38.74,protein_coding
ENSDARG00000112095,CHR_ALT_CTG14_2_8,35568303,35628977,-1,990,38.74,protein_coding
ENSDARG00000112095,CHR_ALT_CTG14_2_8,35568303,35628977,-1,1032,38.74,protein_coding
ENSDARG00000101670,5,66433287,66512308,1,6873,33.89,protein_coding
ENSDARG00000107527,12,48958913,48960308,-1,1296,67.90,protein_coding
ENSDARG00000112316,CHR_ALT_CTG16_1_20,38139758,38160924,1,1404,33.35,protein_coding
ENSDARG00000114021,CHR_ALT_CTG1_1_3,10487914,10576915,-1,3111,36.17,protein_coding
ENSDARG00000110343,CHR_ALT_CTG1_1_24,24540550,24557260,-1,618,35.63,protein_coding
ENSDARG00000116041,CHR_ALT_CTG7_1_41,52121592,52129519,1,1491,34.65,protein_coding
ENSDARG00000099898,12,41348969,41369866,1,2569,36.19,protein_coding
ENSDARG00000104792,13,50778187,51021871,1,1461,38.83,protein_coding
ENSDARG00000112660,CHR_ALT_CTG9_2_7,27348366,27349337,1,972,44.65,protein_coding
ENSDARG00000115248,10,44302220,44306636,-1,327,45.87,protein_coding
ENSDARG00000115248,10,44302220,44306636,-1,351,45.87,protein_coding
ENSDARG00000115248,10,44302220,44306636,-1,348,45.87,protein_coding
ENSDARG00000116882,CHR_ALT_CTG12_2_1,19236911,19258379,1,1902,35.94,protein_coding
ENSDARG00000113116,CHR_ALT_CTG10_1_33,36259111,36260007,-1,897,36.90,protein_coding
ENSDARG00000104282,5,31748,201600,-1,3600,41.42,protein_coding
ENSDARG00000116709,CHR_ALT_CTG19_1_6,32608689,32618317,1,801,39.02,protein_coding
ENSDARG00000112276,CHR_ALT_CTG7_1_23,28473634,28529500,-1,3372,36.27,protein_coding
ENSDARG00000112276,CHR_ALT_CTG7_1_23,28473634,28529500,-1,3393,36.27,protein_coding
ENSDARG00000115118,CHR_ALT_CTG19_1_6,32809386,32820477,1,1479,37.36,protein_coding
ENSDARG00000110949,15,29503472,29510074,-1,6603,44.12,protein_coding
ENSDARG00000116140,CHR_ALT_CTG13_1_1,683894,717275,1,4704,38.36,protein_coding
ENSDARG00000110583,CHR_ALT_CTG9_1_18,34836068,34840447,-1,681,34.98,protein_coding
ENSDARG00000109278,13,416648,417628,1,981,42.51,protein_coding
ENSDARG00000032627,4,26053044,26082119,1,7401,32.65,protein_coding
ENSDARG00000032627,4,26053044,26082119,1,2993,32.65,protein_coding
ENSDARG00000115276,CHR_ALT_CTG9_2_1,17220635,17279981,-1,1095,36.18,protein_coding
ENSDARG00000043371,10,33382858,33394568,1,4101,35.84,protein_coding
ENSDARG00000114201,CHR_ALT_CTG8_2_5,29670763,29675796,-1,1551,37.56,protein_coding
ENSDARG00000074808,11,41712391,41779281,-1,5492,37.86,protein_coding
